Serial_Number,List_Year,Date_Recorded,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Non_Use_Code,Assessor_Remarks,OPM_remarks,Location,Latitude,Longitude,exact_loc
210105,2021,1/12/2022,Clinton,99 AIRLINE RD,166600,260000,0.640699983,Residential,Single Family,,,,-72.561422993 41.298891004,41.298891,-72.56142299,"99, Airline Road, 06413, Airline Road, Clinton, CT, United States"
21000163,2021,1/12/2022,Cheshire,1005 MOSS FARMS RD,189970,420000,0.452300012,Residential,Single Family,,,,-72.921501004 41.533192984,41.53319298,-72.921501,"1005, Moss Farms Road, 06410, Moss Farms Road, Cheshire, CT, United States"
210494,2021,1/12/2022,Danbury,166 OLD BROOKFIELD RD 23A3,79900,155000,0.515399992,Residential,Condo,,L09031-133,,-73.423697033 41.421658979,41.42165898,-73.42369703,"146, Old Brookfield Road, 06811, Old Brookfield Road, Danbury, CT, United States"
210133,2021,1/12/2022,Bloomfield,8 BELDEN ROAD,2256660,6600000,0.341899991,Industrial,,25 - Other,NOT ARMS-LENGTH TRANSACTION,,-72.696380016 41.858751006,41.85875101,-72.69638002,"8, Belden Road, 06002, Belden Road, Bloomfield, CT, United States"
210421,2021,1/12/2022,Bristol,577 EAST RD,89320,168000,0.531599998,Residential,Single Family,,,,-72.931491981 41.667283988,41.66728399,-72.93149198,"577, East Road, 06010, East Road, Bristol, CT, United States"
210201,2021,1/12/2022,Branford,5 CHESTNUT HILL,138300,90000,1.536599994,Residential,Condo,08 - Part Interest,,,-72.809481981 41.288342002,41.288342,-72.80948198,"Chestnut Hill Road, 06405, Branford, United States"
210417,2021,1/12/2022,Bristol,105 PEQUABUCK ST,83510,410500,0.203400001,Residential,Single Family,07 - Change in Property,,,-72.979923218 41.678604986,41.67860499,-72.97992322,"397, Barlow Street, 06010, Barlow Street, Bristol, CT, United States"
210138,2021,1/12/2022,Ledyard,26 IRON ST,4470,520000,0.0085,Vacant Land,,28 - Use Assessment,FOREST,,-72.013703712 41.446851817,41.44685182,-72.01370371,"25, Iron Street, 06339, Iron Street, Ledyard, CT, United States"
210684,2021,1/12/2022,Middletown,6 MAGNOLIA AVE,177240,339000,0.522800028,Residential,Single Family,,,,-72.648255989 41.542598988,41.54259899,-72.64825599,"6, Magnolia Avenue, 06457, Magnolia Avenue, Middletown, CT, United States"
210420,2021,1/12/2022,Bristol,53 HILTBRAND RD UN 3-4,45290,89000,0.50880003,Residential,Condo,,,,-72.904392031 41.695454014,41.69545401,-72.90439203,"53, Hiltbrand Road, 06010, Hiltbrand Road, Bristol, CT, United States"
210201,2021,1/12/2022,Glastonbury,26 MARLBOROUGH RD,318300,579000,0.549700022,Residential,Single Family,,,,-72.471302027 41.703751009,41.70375101,-72.47130203,"26, Marlborough Road, 06033, Marlborough Road, Glastonbury, CT, United States"
21018,2021,1/12/2022,Eastford,OLD COLONY RD,34770,65000,0.53490001,Vacant Land,,06 - Portion of Property,,,-72.084438617 41.892435491,41.89243549,-72.08443862,"157, Old Colony Road, 06242, Old Colony Road, Eastford, CT, United States"
210364,2021,1/12/2022,Hamden,61 DANIEL RD,126420,75000,1.685600042,Residential,Single Family,08 - Part Interest,2 DEEDS; 1 PROPERTY,,-72.892802038 41.35677802,41.35677802,-72.89280204,"61, Daniel Road, 06517, Daniel Road, Hamden, CT, United States"
210033,2021,1/12/2022,Kent,STONEWALL LN,128400,127000,1.011000037,Vacant Land,,,,,-73.412227319 41.752979474,41.75297947,-73.41222732,"Stonewall Lane, 06757, Kent, United States"
210198,2021,1/12/2022,Branford,61 TURTLE BAY DR,159200,280000,0.568499982,Residential,Condo,,,,-72.835522961 41.256148997,41.256149,-72.83552296,"Johnsons Point Road, 06405, Branford, United States"
210326,2021,1/12/2022,Fairfield,198 OLD BLACK ROCK TPKE,238280,405000,0.58829999,Residential,Single Family,,,,-73.258187973 41.189714997,41.189715,-73.25818797,"198, Old Black Rock Turnpike, 06824, Old Black Rock Turnpike, Fairfield, CT, United States"
210142,2021,1/12/2022,Ledyard,1651 CENTER GROTON RD,197680,358000,0.552100003,Residential,Single Family,,,,-72.029504986 41.400180981,41.40018098,-72.02950499,"1653, North Road, 06339, North Road, Groton, CT, United States"
2100039,2021,1/12/2022,Marlborough,108 JONES HOLLOW RD,119700,242000,0.494599998,Residential,Single Family,,,,-72.461132013 41.645128984,41.64512898,-72.46113201,"108, Jones Hollow Road, 06447, Jones Hollow Road, Marlborough, CT, United States"
210419,2021,1/12/2022,Bristol,114 MERCIER AVE,102690,217000,0.473199993,Residential,Single Family,,,,-72.928909013 41.690768991,41.69076899,-72.92890901,"114, Mercier Avenue, 06010, Mercier Avenue, Bristol, CT, United States"
21000162,2021,1/12/2022,Cheshire,750 RESERVOIR RD,489190,640000,0.764299989,Residential,Single Family,,,,-72.866811013 41.50971301,41.50971301,-72.86681101,"750, Reservoir Road, 06410, Reservoir Road, Cheshire, CT, United States"
210493,2021,1/12/2022,Danbury,34 HARRISON ST,173800,300000,0.579299986,Residential,Single Family,,J15359,,-73.434731976 41.386770984,41.38677098,-73.43473198,"34, Harrison Street, 06810, Harrison Street, Danbury, CT, United States"
210081,2021,1/12/2022,Derby,26 COMMODORE COMMONS,93170,200000,0.465799987,Residential,Condo,,,,-73.074853177 41.308412291,41.30841229,-73.07485318,"155, New Haven Avenue, 06418, New Haven Avenue, Derby, CT, United States"
21034,2021,1/12/2022,Durham,JOHNSON LA,82810,100000,0.828100026,Vacant Land,,01 - Family,CONVEYED TO ABUTTING PROPERTY OWNER WHO IS FAMILY,,-72.64438067 41.487294494,41.48729449,-72.64438067,"255, Johnson Lane, 06422, Johnson Lane, Durham, CT, United States"
210687,2021,1/12/2022,Middletown,425 FOWLER AVE,137050,225000,0.609099984,Residential,Single Family,,,,-72.636715031 41.534146006,41.53414601,-72.63671503,"425, Fowler Avenue, 06457, Fowler Avenue, Middletown, CT, United States"
210139,2021,1/12/2022,Ledyard,39-34 ASH DR,63000,127000,0.495999992,Residential,Condo,,,,-72.040578989 41.430924,41.430924,-72.04057899,"39, Ash Drive, 06335, Ash Drive, Ledyard, CT, United States"
210683,2021,1/12/2022,Middletown,162 HIGHLAND AVE,111550,250000,0.446200013,Residential,Two Family,,,,-72.653252023 41.547599003,41.547599,-72.65325202,"162, Highland Avenue, 06457, Highland Avenue, Middletown, CT, United States"
21150,2021,1/12/2022,Guilford,20 HUNTER DR,276340,450000,0.614000022,Residential,Condo,,,,-72.670511032 41.277825018,41.27782502,-72.67051103,"Hunter Drive, 06437, Guilford, United States"
210096,2021,1/12/2022,Mansfield,21 HIGHLAND RD,146600,189900,0.771899998,Residential,Single Family,,,,-72.245975012 41.736774995,41.736775,-72.24597501,"21, Highland Road, 06250, Highland Road, Mansfield Center, CT, United States"
210132,2021,1/12/2022,New Canaan,123 RICHMOND HILL RD-#11,542640,775000,0.700100005,Residential,Condo,,,,-73.501337009 41.143109017,41.14310902,-73.50133701,"123, Richmond Hill Road, 06840, Richmond Hill Road, New Canaan, CT, United States"
210543,2021,1/12/2022,Southington,28 MERRIMAN CIR,180750,316500,0.571090043,Residential,Single Family,,,,-72.912887006 41.611445007,41.61144501,-72.91288701,"28, Merriman Circle, 06489, Merriman Circle, Southington, CT, United States"
210111,2021,1/12/2022,Seymour,22 BUNTING RD,131950,270000,0.488700002,Residential,Single Family,,,,-73.051129986 41.403870988,41.40387099,-73.05112999,"22, Bunting Road, 06483, Bunting Road, Seymour, CT, United States"
210093,2021,1/12/2022,Rocky Hill,67 SUNSET RIDGE,221060,365000,0.605599999,Residential,Single Family,,,,-72.68128798 41.648262014,41.64826201,-72.68128798,"67, Sunset Ridge, 06067, Sunset Ridge, Rocky Hill, CT, United States"
2119855,2021,1/12/2022,Redding,6 PUTNAM HILL DR,505700,825000,0.612900019,Residential,Single Family,,,,-73.376153034 41.330496018,41.33049602,-73.37615303,"6, Putnam Hill Drive, 06896, Putnam Hill Drive, Redding, CT, United States"
2100755,2021,1/12/2022,Stamford,34 CRESCENT STREET UNIT 2I,144580,280000,0.516300023,Residential,Condo,,,,-73.518678999 41.07056201,41.07056201,-73.518679,"34, Crescent Street, 06906, Crescent Street, Stamford, CT, United States"
210254,2021,1/12/2022,Wallingford,1030 DURHAM RD,218700,325000,0.672900021,Residential,Single Family,,,,-72.784360998 41.462733993,41.46273399,-72.784361,"1030, Durham Road, 06492, Durham Road, Wallingford, CT, United States"
210198,2021,1/12/2022,South Windsor,37 OVERLOOK RD,131200,275000,0.476999998,Residential,Single Family,,,,-72.556218166 41.859506132,41.85950613,-72.55621817,"37, Overlook Road, 06074, Overlook Road, South Windsor, CT, United States"
21035,2021,1/12/2022,Salisbury,65 HAMMERTOWN ROAD,289930,5000,57.98600006,Vacant Land,,06 - Portion of Property,LOT LINE ADJUSTMENT,,-73.413435991 42.041749997,42.04175,-73.41343599,"65, Hammertown Road, 06068, Hammertown Road, Salisbury, CT, United States"
210736,2021,1/12/2022,Waterbury,100 GEDDES TERR,55470,358000,0.154944137,Residential,Single Family,07 - Change in Property,,,-73.046717944 41.534964123,41.53496412,-73.04671794,"Geddes Terrace, 06708, Waterbury, United States"
210542,2021,1/12/2022,Norwalk,124 SPRING HILL AVE,209280,312500,0.66960001,Residential,Single Family,,5-56-128-0,,-73.431202021 41.125480994,41.12548099,-73.43120202,"124, Spring Hill Avenue, 06850, Spring Hill Avenue, Norwalk, CT, United States"
210400,2021,1/12/2022,New Haven,313 FOUNTAIN ST,152950,315000,0.485500008,Residential,Single Family,,,,-72.970215032 41.327510006,41.32751001,-72.97021503,"313, Fountain Street, 06515, Fountain Street, New Haven, CT, United States"
2100762,2021,1/12/2022,Stamford,2437 BEDFORD STREET UNIT 20-4,239880,435000,0.551400006,Residential,Condo,25 - Other,MULTIPLE PARCEL SALE,,-73.543218027 41.070203013,41.07020301,-73.54321803,"2435, Bedford Street, 06905, Bedford Street, Stamford, CT, United States"
2100764,2021,1/12/2022,Stamford,1 BROAD STREET # 8F,290320,510000,0.569199979,Residential,Condo,,,,-73.542049003 41.055134992,41.05513499,-73.542049,"1, Broad Street, 06902, Broad Street, Stamford, CT, United States"
210313,2021,1/12/2022,Torrington,23 RED MTN AVE,74250,178000,0.417100012,Residential,Two Family,,,,-73.127848959 41.812911007,41.81291101,-73.12784896,"23, Red Mountain Avenue, 06790, Red Mountain Avenue, Torrington, CT, United States"
2100226,2021,1/12/2022,New Milford,16 FORDYCE RD,146070,200000,0.730300009,Residential,Single Family,,,,-73.401786989 41.56876599,41.56876599,-73.40178699,"16, Fordyce Road, 06776, Fordyce Road, New Milford, CT, United States"
210740,2021,1/12/2022,Waterbury,192 KAYNORY DR #A,31220,93500,0.33390373,Residential,Condo,25 - Other,ESTATE LIQUIDATION,,-73.078323981 41.580063999,41.580064,-73.07832398,"222, Oakville Avenue, 06708, Oakville Avenue, Waterbury, CT, United States"
210397,2021,1/12/2022,New Haven,116 FRANK ST,130830,285000,0.458999991,Residential,Two Family,,,,-72.940548962 41.294886005,41.29488601,-72.94054896,"116, Frank Street, 06519, Frank Street, New Haven, CT, United States"
2100055,2021,1/12/2022,Prospect,38 INDUSTRIAL RD,1378640,927500,1.4864043,Industrial,,08 - Part Interest,,,-72.998754994 41.512171003,41.512171,-72.99875499,"38, Industrial Road, 06712, Industrial Road, Prospect, CT, United States"
2100758,2021,1/12/2022,Stamford,40 SWAMPSCOTT ROAD,273010,536000,0.509299994,Residential,Single Family,,,,-73.549433962 41.09517199,41.09517199,-73.54943396,"40, Swampscott Road, 06905, Swampscott Road, Stamford, CT, United States"
2100369,2021,1/12/2022,Stratford,385 ORONOQUE LANE,2707800,750000,3.610399961,Commercial,,25 - Other,CURRENT 2019 REVAL COURT CASE WITH GOLF CLUB,,-73.115383979 41.249062014,41.24906201,-73.11538398,"Apache Lane, 06614, Stratford, United States"
21084,2021,1/12/2022,Oxford,2 JENNY LANE,410400,635000,0.646200001,Residential,Single Family,,,,-73.097418041 41.418010002,41.41801,-73.09741804,"2, Jenny Lane, 06478, Jenny Lane, Oxford, CT, United States"
210252,2021,1/12/2022,Wallingford,278 SOUTH ORCHARD ST,145900,282000,0.51730001,Commercial,,,,,-72.826479977 41.448457014,41.44845701,-72.82647998,"278, South Orchard Street, 06492, South Orchard Street, Wallingford, CT, United States"
2119854,2021,1/12/2022,Redding,37 SULLIVAN DR,345900,800000,0.432300001,Residential,Single Family,,,,-73.355476974 41.308383006,41.30838301,-73.35547697,"37, Sullivan Drive, 06896, Sullivan Drive, Redding, CT, United States"
210394,2021,1/12/2022,New Haven,64 STANLEY ST,186935,336500,0.555499971,Residential,Three Family,,,,-72.950905977 41.313414998,41.313415,-72.95090598,"64, Stanley Street, 06511, Stanley Street, New Haven, CT, United States"
210314,2021,1/12/2022,Torrington,4 LOTS ON LAURELTON DR,12420,20000,0.620999992,Vacant Land,,25 - Other,SALE INCLUDES 4 SEPARATE PARCELS,,-73.087783928 41.846386759,41.84638676,-73.08778393,"70, Jordan Lane, 06790, Jordan Lane, Torrington, CT, United States"
21120,2021,1/12/2022,Plainville,68 COOKE ST LOT 18,21070,2000,10.53499985,Residential,Condo,25 - Other,MOBLIE HOME TO BE REPLACED WITH NEW,,-72.849083037 41.68029199,41.68029199,-72.84908304,"68, Cooke Street, 06062, Cooke Street, Plainville, CT, United States"
210734,2021,1/12/2022,Waterbury,37 CHAPEL ST,45200,105000,0.430476189,Residential,Single Family,26 - Rehabilitation Deferred,,,-73.05230999 41.587921992,41.58792199,-73.05230999,"37, Chapel Street, 06704, Chapel Street, Waterbury, CT, United States"
210177,2021,1/12/2022,Newington,68-70 SEVENTH ST,115550,240000,0.481400013,Residential,Two Family,,,,-72.752876977 41.678935001,41.678935,-72.75287698,"68, Seventh Street, 06111, Seventh Street, Newington, CT, United States"
210019,2021,1/12/2022,Roxbury,87 SOUTH ST,425910,660000,0.645299971,Residential,Single Family,25 - Other,DISCOVERED HOUSE IS IN DIRE NEED OF REPAIR,,-73.304440991 41.544882009,41.54488201,-73.30444099,"87, South Street, 06783, South Street, Roxbury, CT, United States"
210399,2021,1/12/2022,New Haven,208 FRONT ST,106050,275000,0.385600001,Residential,Single Family,,,,-72.889190024 41.310602995,41.310603,-72.88919002,"208, Front Street, 06513, Front Street, New Haven, CT, United States"
2100057,2021,1/12/2022,Prospect,44 SHERWOOD DR,211350,387100,0.545982957,Residential,Single Family,,,,-72.991925 41.528207009,41.52820701,-72.991925,"40, Sherwood Drive, 06712, Sherwood Drive, Prospect, CT, United States"
210178,2021,1/12/2022,Newington,175 ORCHARD AVE,147950,260000,0.569000006,Residential,Single Family,,,,-72.744877959 41.654994987,41.65499499,-72.74487796,"175, Orchard Avenue, 06111, Orchard Avenue, Newington, CT, United States"
2100765,2021,1/12/2022,Stamford,65 GLENBROOK ROAD # 3D,133060,255000,0.521799982,Residential,Condo,,,,-73.528282984 41.05748599,41.05748599,-73.52828298,"65, Glenbrook Road, 06902, Glenbrook Road, Stamford, CT, United States"
2100059,2021,1/12/2022,Prospect,148 SYCAMORE DR,201030,387100,0.51932317,Residential,Condo,,,,-72.972712601 41.524740102,41.5247401,-72.9727126,"Sycamore Drive, 06712, Prospect, Connecticut, United States"
21085,2021,1/12/2022,Oxford,58 JACKSON COVE ROAD,237200,439902,0.539200008,Residential,Single Family,,,,-73.18968997 41.415671996,41.415672,-73.18968997,"58, Jackson Cove Road, 06478, Jackson Cove Road, Oxford, CT, United States"
210737,2021,1/12/2022,Waterbury,226 PLATT ST,81980,308000,0.266099989,Residential,Four Family,,,,-73.027108038 41.568583013,41.56858301,-73.02710804,"226, Platt Street, 06704, Platt Street, Waterbury, CT, United States"
2100368,2021,1/12/2022,Stratford,436 SEDGEWICK AVENUE,130690,60000,2.178100109,Residential,Two Family,25 - Other,SEE MORTGAGE DEED FILED BETWEEN GRANTOR/GRANTEE,,-73.137469959 41.17755801,41.17755801,-73.13746996,"436, Sedgewick Avenue, 06615, Sedgewick Avenue, Stratford, CT, United States"
2100759,2021,1/12/2022,Stamford,0 HARBOR DRIVE DOCK# L24,21000,26500,0.792400002,Residential,Condo,,,,-73.529858872 41.037214499,41.0372145,-73.52985887,"98, Harbor Drive, 06902, Harbor Drive, Stamford, CT, United States"
210738,2021,1/12/2022,Waterbury,127 AVON AVE,96750,239000,0.404799998,Residential,Two Family,,,,-73.050578038 41.535838019,41.53583802,-73.05057804,"127, Avon Avenue, 06708, Avon Avenue, Waterbury, CT, United States"
210544,2021,1/12/2022,Norwalk,703 FOXBORO DR UNIT 703,295170,515000,0.573099971,Residential,Condo,,5-35-2-703,,-73.416008983 41.158970008,41.15897001,-73.41600898,"10, Bayne Street, 06851, Bayne Street, Norwalk, CT, United States"
210393,2021,1/12/2022,New Haven,435 ORCHARD ST UNIT A-5,40705,75000,0.542699993,Residential,Condo,,,,-72.940226008 41.313081985,41.31308199,-72.94022601,"435, Orchard Street, 06511, Orchard Street, New Haven, CT, United States"
2100757,2021,1/12/2022,Stamford,54 BLUE ROCK DRIVE,521760,745000,0.700299978,Residential,Single Family,,,,-73.530769978 41.129059019,41.12905902,-73.53076998,"54, Blue Rock Drive, 06903, Blue Rock Drive, Stamford, CT, United States"
210155,2021,1/12/2022,Stonington,203 N ANGUILLA RD,384200,700000,0.548799992,Residential,Single Family,,,,-71.869729986 41.396635981,41.39663598,-71.86972999,"North Anguilla Road, 06379, Stonington, Connecticut, United States"
210315,2021,1/12/2022,Torrington,405 HILLSIDE AVE,100150,193000,0.518899977,Residential,Single Family,,,,-73.109285977 41.798644002,41.798644,-73.10928598,"405, Hillside Avenue, 06790, Hillside Avenue, Torrington, CT, United States"
210742,2021,1/12/2022,Waterbury,226 JUNIPER RIDGE DR,116850,295000,0.396101683,Residential,Single Family,25 - Other,ESTATE LIQUIDATION,,-73.073691974 41.569008982,41.56900898,-73.07369197,"226, Juniper Ridge Drive, 06708, Juniper Ridge Drive, Waterbury, CT, United States"
2100056,2021,1/12/2022,Prospect,31 PEACH ORCHARD RD,106920,329900,0.3240982,Residential,Single Family,07 - Change in Property,RATIO TOO LOW,TOTAL RENOVATION PER MLS,-73.015040026 41.518830006,41.51883001,-73.01504003,"31, Peach Orchard Road, 06712, Peach Orchard Road, Prospect, CT, United States"
213349,2021,1/12/2022,North Haven,31 COACH DR,201100,216403,0.929199994,Residential,Single Family,14 - Foreclosure,,,-72.834866994 41.398493997,41.398494,-72.83486699,"31, Coach Drive, 06473, Coach Drive, North Haven, CT, United States"
2100760,2021,1/12/2022,Stamford,1132 HOPE STREET,307920,530000,0.580900013,Residential,Single Family,,,,-73.520245996 41.097040987,41.09704099,-73.520246,"1132, Hope Street, 06907, Hope Street, Stamford, CT, United States"
2100766,2021,1/12/2022,Stamford,54 WEST NORTH STREET # 218,8842550,170000,52.01499939,Commercial,,08 - Part Interest,RIVER HAVEN INC CO-OPERATIVE,,-73.548737007 41.058462021,41.05846202,-73.54873701,"54, West North Street, 06902, West North Street, Stamford, CT, United States"
21519,2021,1/12/2022,Orange,157 WILD ROSE DR,373400,589900,0.6329,Residential,Single Family,18 - In Lieu Of Foreclosure,,,-73.025892998 41.286576018,41.28657602,-73.025893,"157, Wild Rose Drive, 06477, Wild Rose Drive, Orange, CT, United States"
